"logFC","logCPM","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
0.898302353970067,3.54939365188105,0.00421349218386111,0.0388512853103908,"8543","LMO4","LIM domain only 4"
-0.291372485116397,5.57389336780298,0.00505794484025135,0.0445525486120224,"8560","DEGS1","delta 4-desaturase, sphingolipid 1"
0.807270492265269,6.29048517011121,0.00422223118095776,0.0388898617188377,"8602","NOP14","NOP14 nucleolar protein"
1.35374905416247,1.90023168544754,0.00292977140665923,0.0294901246230716,"8604","SLC25A12","solute carrier family 25 member 12"
-0.483659188472679,1.28977585163803,0.00546096336708296,0.0470391711537045,"8666","EIF3G","eukaryotic translation initiation factor 3 subunit G"
-3.92333544942181,0.0759677751496226,4.17919653234911e-07,1.44047568633742e-05,"8707","B3GALT2","beta-1,3-galactosyltransferase 2"
-4.3324002497188,-0.29518997956298,1.12013712180434e-08,5.5261700494167e-07,"8708","B3GALT1","beta-1,3-galactosyltransferase 1"
0.450902507393794,6.8139760837375,0.000316777490170583,0.00503297477472129,"8716",NA,NA
-2.97535489176459,0.53703965553196,1.82534067742664e-06,5.4999452390614e-05,"8746",NA,NA
2.47492142830688,0.351915143737775,0.00132189157167873,0.0161221682933124,"8758",NA,NA
-0.95578895833695,4.82944529690409,0.00311915389146594,0.0308162217296098,"8773","SNAP23","synaptosome associated protein 23"
3.93623322412566,-0.10719706911701,8.835933860587e-06,0.000225960088381418,"8776","MTMR1","myotubularin related protein 1"
0.802767096200664,8.46143231939954,0.000136143017591338,0.00248013310176296,"8794","TNFRSF10C","TNF receptor superfamily member 10c"
2.34560722661355,1.44548705467077,0.000245102631550715,0.00405389172615175,"8849",NA,NA
-1.96626962151734,4.4340065794982,3.1616486181395e-09,1.73890673997672e-07,"8862","APLN","apelin"
-2.9238927998737,-2.56981351385616,0.000279317160748268,0.00453816362233406,"8865",NA,NA
-1.68060609867313,0.380358213313247,0.00460405924151346,0.0414599772668995,"8887","TAX1BP1","Tax1 binding protein 1"
-1.81881934307919,1.80900979137348,3.49142261778755e-07,1.22433124458025e-05,"8916","HERC3","HECT and RLD domain containing E3 ubiquitin protein ligase 3"
-0.824827143909024,4.0699197762442,6.94656860385891e-05,0.0013972144549669,"8917","HERC2P1","hect domain and RLD 2 pseudogene 1"
-4.18767477950844,3.1090840231086,3.17413253034877e-15,9.47705284061275e-13,"8918","HERC2P6","hect domain and RLD 2 pseudogene 6"
-1.25556565808769,4.35287461063318,1.50539904730342e-07,5.75858970008414e-06,"8919",NA,NA
-3.50876560738245,-0.43652369762895,5.27742490112083e-08,2.19797098689797e-06,"8933","RTL8C","retrotransposon Gag like 8C"
-2.37658599271322,5.77402290752255,3.71591302156694e-09,2.01959433488946e-07,"9003",NA,NA
0.411849755610355,6.70189191673478,0.00365160083294226,0.0349938737596259,"9013","TAF1C","TATA-box binding protein associated factor, RNA polymerase I subunit C"
-3.2735832868891,0.2628358152152,1.10181528302524e-08,5.44746953908609e-07,"9031","BAZ1B","bromodomain adjacent to zinc finger domain 1B"
-1.72477007940499,4.38035082410101,1.42996820304443e-05,0.00034466067651701,"9042",NA,NA
0.715420710561941,5.70485522858478,0.00143190867804602,0.0170833318672953,"9044","BTAF1","B-TFIID TATA-box binding protein associated factor 1"
-1.26524398041389,0.0399091881476703,0.00297446644480595,0.0298224961038329,"9093","DNAJA3","DnaJ heat shock protein family (Hsp40) member A3"
0.533469452143725,4.97474745099513,0.000202461248709682,0.00344019520165231,"9099","USP2","ubiquitin specific peptidase 2"
0.327797000082216,6.51878756451022,0.000814422825049202,0.0109302864844607,"9131","AIFM1","apoptosis inducing factor mitochondria associated 1"
-0.945049856087087,2.41903478422186,0.00561202609670076,0.0479273699714526,"9152","SLC6A5","solute carrier family 6 member 5"
-2.0178768648089,-1.39170748583803,0.0013879772814679,0.0166978533233632,"9161",NA,NA
0.460246723072697,8.52115958738489,0.00554231840304999,0.0475262588907569,"9173","IL1RL1","interleukin 1 receptor like 1"
-2.78898194902898,2.82775941913003,6.09674966108644e-07,2.04321100157984e-05,"9197","SLC33A1","solute carrier family 33 member 1"
-3.26679569336095,0.576721769925166,6.69129322000155e-08,2.73237710706635e-06,"9198",NA,NA
1.21520867124439,0.633739616494252,0.00415453069149527,0.0384047690379881,"9200","HACD1","3-hydroxyacyl-CoA dehydratase 1"
-2.48825552699868,-2.0048457233734,8.5629148471866e-05,0.00166690442283505,"9233",NA,NA
-0.721866984472145,5.98570186480132,3.24908779318438e-05,0.000717545901684043,"9259",NA,NA
-1.58413459197134,2.91205561615475,1.56663311019605e-08,7.45233854806363e-07,"9332","CD163","CD163 molecule"
0.300372593022406,7.20799282658759,0.00539280860361611,0.046661900563468,"9387",NA,NA
-0.401986116738845,6.35991616649635,0.000226472379625222,0.00376743850042247,"9396",NA,NA
-1.29695042738895,6.23580696481207,4.24364232556396e-07,1.46049905785502e-05,"9398","CD101","CD101 molecule"
-0.872284980377898,0.134403989252135,0.00596699223167842,0.049940400506121,"9467","SH3BP5","SH3 domain binding protein 5"
-0.655943473176483,3.69138620966041,0.00201859585548755,0.0221677975462248,"9474","ATG5","autophagy related 5"
-2.18992814093678,-1.47093768669775,0.000321399453116675,0.0050958437428637,"9501","RPH3AL","rabphilin 3A like (without C2 domains)"
-0.36318325126436,4.69296655442501,0.00504929292299138,0.0444933860864591,"9556","ATP5MPL","ATP synthase membrane subunit 6.8PL"
-3.55514745342168,-0.0318451404505214,1.02870613327979e-09,6.24009340477637e-08,"9584","RBM39","RNA binding motif protein 39"
-3.8783099575517,2.09630747248472,4.31204876092666e-09,2.30009283094441e-07,"9585","KIF20B","kinesin family member 20B"
-0.836104067356619,4.29609261512422,0.000248762488301788,0.00410261808182074,"9621",NA,NA
-1.63180104712124,1.02837542801422,2.31235698223949e-05,0.000528440228843796,"9624",NA,NA
-4.11163922715756,1.24843224829198,9.65956134483453e-08,3.82885026409906e-06,"9650","MTFR1","mitochondrial fission regulator 1"
1.03568085632344,2.8542715980894,0.00314011481185344,0.0309700727260877,"9657","IQCB1","IQ motif containing B1"
-0.935469798836607,5.80275568567008,1.47107023514361e-06,4.53879133081696e-05,"9687","GREB1","growth regulating estrogen receptor binding 1"
-2.06162047629983,-1.91021901538923,0.000157518036126111,0.0027835047275475,"9690","UBE3C","ubiquitin protein ligase E3C"
-1.62825776833846,-2.29864478987071,0.00139151221185368,0.0167316243465043,"9691",NA,NA
0.582467332465857,6.72633902038381,0.00495494242595361,0.0438806341959451,"9711","RUBCN","rubicon autophagy regulator"
0.559353463602111,6.40815692262198,0.0028776079130814,0.0290286116374468,"9812","DELE1","DAP3 binding cell death enhancer 1"
0.815822228196073,6.23694862151324,0.000169533363439908,0.00297297637336649,"9820","CUL7","cullin 7"
-1.7341023613462,-0.0750154514265085,1.00692647428244e-05,0.000254108009261838,"9867","PJA2","praja ring finger ubiquitin ligase 2"
-2.21751509598728,-1.37128474853831,0.000184088957408672,0.00318210912092133,"9888",NA,NA
-2.87617464323261,-2.03029072690429,3.11052096147339e-05,0.000690259429577927,"9891","NUAK1","NUAK family kinase 1"
-2.12623083575143,2.16001103897862,1.42176108957911e-06,4.41110491895056e-05,"9894","TELO2","telomere maintenance 2"
-2.48343277420094,-0.640009550982835,0.000152039503519223,0.0027096032448891,"9895","TECPR2","tectonin beta-propeller repeat containing 2"
-2.88173367320973,2.41133791622611,1.29857897852257e-07,5.05149419902434e-06,"9901","SRGAP3","SLIT-ROBO Rho GTPase activating protein 3"
-2.7159861332771,2.31790281492137,1.13605602553675e-08,5.56885458999786e-07,"9903","KLHL21","kelch like family member 21"
-0.925559577810074,0.988020820024669,0.00220282552121148,0.023731470821299,"9904","RBM19","RNA binding motif protein 19"
-0.932474507184328,4.52867786595478,0.000954175739991496,0.0124497731341683,"9905","SGSM2","small G protein signaling modulator 2"
0.767622990875759,3.49847302140654,3.51751581488693e-05,0.000767245622241465,"9929","JOSD1","Josephin domain containing 1"
-1.97834011734954,3.99551460701624,7.19701087076551e-06,0.000188450204919019,"9979",NA,NA
0.426462927172555,8.90133624845679,0.00451128227957633,0.0408662356700423,"10009","ZBTB33","zinc finger and BTB domain containing 33"
0.801121790553121,2.4346249908356,0.00114928039928883,0.0144303420970236,"10029","CASKP1","calcium/calmodulin dependent serine protein kinase pseudogene 1"
0.930894006810234,6.24802056624191,0.000123166391325509,0.00227072601168682,"10032",NA,NA
-1.12517361411317,0.922283991872167,0.00251179836140748,0.0262125484924003,"10040","TOM1L1","target of myb1 like 1 membrane trafficking protein"
1.03528244696302,0.282417412146801,0.00061386495636593,0.00865813211463358,"10062","NR1H3","nuclear receptor subfamily 1 group H member 3"
1.26140395713705,6.6015879692444,6.09735073204811e-05,0.00124381626734504,"10063","COX17","cytochrome c oxidase copper chaperone COX17"
0.97041173805073,6.64727049289883,0.000491261657739705,0.00719071348133944,"10069","RWDD2B","RWD domain containing 2B"
1.19517827742352,6.11322493804656,0.000602298684552728,0.00853689689141012,"10082","GPC6","glypican 6"
0.537487576707387,6.22483123533007,0.004178207071925,0.038592599671979,"10083","USH1C","USH1 protein network component harmonin"
0.808795554989931,6.70130791692871,2.42110472555671e-05,0.000549104865965383,"10086","HHLA1","HERV-H LTR-associating 1"
-1.92581321310885,2.1896346842503,3.57664176119594e-05,0.000777311503618897,"10121","ACTR1A","actin related protein 1A"
-0.684094026718135,5.32103258150828,2.04563840967371e-05,0.000473607523045303,"10124","ARL4A","ADP ribosylation factor like GTPase 4A"
0.583237295154003,4.4211677660395,0.00126615554761353,0.0156447191358111,"10138","YAF2","YY1 associated factor 2"
-0.581347668549081,4.93141606383678,0.000116957626141619,0.00216843211693212,"10204","NUTF2","nuclear transport factor 2"
-2.38724755490968,1.4704106362794,2.43224594199258e-06,7.11377530987406e-05,"10323",NA,NA
-4.28210411029789,-0.731043220323484,3.3662479974033e-06,9.41484689298076e-05,"10371","SEMA3A","semaphorin 3A"
-0.530134835823328,4.42351093357872,0.00298135764594699,0.0298655391199657,"10458","BAIAP2","BAR/IMD domain containing adaptor protein 2"
1.38888763673196,1.15866431016044,0.00165474011592124,0.0191832443418874,"10489","LRRC41","leucine rich repeat containing 41"
0.498634917613448,5.85036242509658,0.000918712655600213,0.01206649685399,"10502",NA,NA
0.652243792619561,4.07303369118366,0.00153194889675731,0.0180058819716005,"10532",NA,NA
0.753913439185449,5.20257114631757,0.00589017036299399,0.0495662579228521,"10561","IFI44","interferon induced protein 44"
-4.19264456952616,0.392215692482917,3.66719034434577e-05,0.000793120470522195,"10590","SCGN","secretagogin, EF-hand calcium binding protein"
0.913140162642035,0.303321355989881,0.00166045365533144,0.0192311483808916,"10619",NA,NA
-0.44596992366922,3.79783008440257,0.00362066191846222,0.0347843783975956,"10651","MTX2","metaxin 2"
-0.579761659801083,4.49398031061205,0.000939531240038002,0.0122865888557871,"10652","YKT6","YKT6 v-SNARE homolog"
-6.28882500844855,1.22407731634242,4.51323335069685e-15,1.29699043415651e-12,"10698",NA,NA
0.42126683487124,5.90722348435271,0.00186714417382927,0.0209612727868713,"10699","CORIN","corin, serine peptidase"
-1.48648009056643,-2.01050725953439,0.00170980000290454,0.0196575586573867,"10704",NA,NA
-4.32833108953533,0.898541601553167,1.12630725714606e-12,1.44658122021161e-10,"10710",NA,NA
-2.28219207576857,3.68389673585295,1.88377921382229e-10,1.3792383479546e-08,"10740","RFPL1S","RFPL1 antisense RNA 1"
-2.86754009781191,-1.33808803515264,2.4863767118864e-08,1.11644141809118e-06,"10745","PHTF1","putative homeodomain transcription factor 1"
1.22609773219728,5.20141857767766,0.00170646753133588,0.0196354797524584,"10753","CAPN9","calpain 9"
1.26840068959144,4.18695097036215,0.00279602535647271,0.0284502873502465,"10756",NA,NA
-5.32334373295079,1.66951372900616,8.65701101079576e-19,9.95123415690973e-16,"10762","NUP50","nucleoporin 50"
-2.28001843646711,1.0056960956185,3.58474461973539e-07,1.25248144084676e-05,"10772","SRSF10","serine and arginine rich splicing factor 10"
-3.21767386839231,2.39300074108107,1.39197172832535e-14,3.20014300341997e-12,"10787","NCKAP1","NCK associated protein 1"
-2.43192937983679,0.608791546661043,0.000696937204005371,0.00960011163576003,"10809","STARD10","StAR related lipid transfer domain containing 10"
-4.50457308269632,2.8168521501581,2.42264785681002e-15,7.84460200395243e-13,"10810","WASF3","WASP family member 3"
-2.17013377111214,-2.02788560937854,0.000259033046405405,0.0042536926691859,"10814","CPLX2","complexin 2"
-1.17517082146514,0.156303866122071,0.00486986156162368,0.0432712004937932,"10856","RUVBL2","RuvB like AAA ATPase 2"
0.991705344266692,5.25330405782845,0.0041147056480784,0.0381439850198881,"10884","MRPS30","mitochondrial ribosomal protein S30"
